,source,target,value
3464,['strengthbinarize0.3abs'],['betweennness centralityweighted0.1abs'],0.45354589717877497
3465,['strengthbinarize0.3abs'],['clusteringweighted0.1abs'],-0.053264974224797194
3466,['strengthbinarize0.3abs'],['eigenvector centralityweighted0.1abs'],0.7356682075970848
3467,['strengthbinarize0.3abs'],['local efficiencyweighted0.1abs'],0.07254681140288657
3468,['strengthbinarize0.3abs'],['global efficiencyweighted0.1abs'],-0.000819194277046812
3469,['strengthbinarize0.3abs'],['modularityweighted0.1abs'],0.0006924273599899891
3470,['strengthbinarize0.3abs'],['participation coefficientweighted0.1abs'],0.6742780500429104
3471,['strengthbinarize0.3abs'],['strengthbinarize0.1abs'],0.8573590850685978
3472,['strengthbinarize0.3abs'],['betweennness centralitybinarize0.1abs'],0.5442198646992807
3473,['strengthbinarize0.3abs'],['clusteringbinarize0.1abs'],-0.0746102165398099
3474,['strengthbinarize0.3abs'],['eigenvector centralitybinarize0.1abs'],0.7762146319601562
3475,['strengthbinarize0.3abs'],['local efficiencybinarize0.1abs'],0.07278376592325425
3476,['strengthbinarize0.3abs'],['global efficiencybinarize0.1abs'],0.0019327543733417512
3477,['strengthbinarize0.3abs'],['modularitybinarize0.1abs'],0.00046105216300628224
3478,['strengthbinarize0.3abs'],['participation coefficientbinarize0.1abs'],-0.0004427888258257401
3479,['strengthbinarize0.3abs'],['strengthweighted0.5keep'],0.6694270208889241
3480,['strengthbinarize0.3abs'],['betweennness centralityweighted0.5keep'],-0.13119913085804266
3481,['strengthbinarize0.3abs'],['clusteringweighted0.5keep'],0.6586433747155671
3482,['strengthbinarize0.3abs'],['eigenvector centralityweighted0.5keep'],0.5198884176258569
3483,['strengthbinarize0.3abs'],['local efficiencyweighted0.5keep'],0.07630303478290021
3484,['strengthbinarize0.3abs'],['global efficiencyweighted0.5keep'],-0.00010535698177440339
3485,['strengthbinarize0.3abs'],['modularityweighted0.5keep'],-0.0012727658030896752
3486,['strengthbinarize0.3abs'],['participation coefficientweighted0.5keep'],-0.12561702897476537
3487,['strengthbinarize0.3abs'],['strengthbinarize0.5keep'],-0.07938240908574046
3488,['strengthbinarize0.3abs'],['betweennness centralitybinarize0.5keep'],-0.4944856004721514
3489,['strengthbinarize0.3abs'],['clusteringbinarize0.5keep'],0.583592805578664
3490,['strengthbinarize0.3abs'],['eigenvector centralitybinarize0.5keep'],-0.03739833958594864
3491,['strengthbinarize0.3abs'],['local efficiencybinarize0.5keep'],0.5836045218403725
3492,['strengthbinarize0.3abs'],['global efficiencybinarize0.5keep'],0.0007851257724638726
3493,['strengthbinarize0.3abs'],['modularitybinarize0.5keep'],-0.0018617427515547572
3494,['strengthbinarize0.3abs'],['participation coefficientbinarize0.5keep'],0.00043780460799128646
3495,['strengthbinarize0.3abs'],['strengthweighted0.3keep'],0.7510614810023959
3496,['strengthbinarize0.3abs'],['betweennness centralityweighted0.3keep'],0.23943515686528863
3497,['strengthbinarize0.3abs'],['clusteringweighted0.3keep'],0.472933927253154
3498,['strengthbinarize0.3abs'],['eigenvector centralityweighted0.3keep'],0.5400179743683878
3499,['strengthbinarize0.3abs'],['local efficiencyweighted0.3keep'],0.48848188706683954
3500,['strengthbinarize0.3abs'],['global efficiencyweighted0.3keep'],-0.001135797693354952
3501,['strengthbinarize0.3abs'],['modularityweighted0.3keep'],-0.0014826463482435568
3502,['strengthbinarize0.3abs'],['participation coefficientweighted0.3keep'],0.0972431989891834
3503,['strengthbinarize0.3abs'],['strengthbinarize0.3keep'],0.5549427742696027
3504,['strengthbinarize0.3abs'],['betweennness centralitybinarize0.3keep'],-0.04317482905717739
3505,['strengthbinarize0.3abs'],['clusteringbinarize0.3keep'],0.3668711277903828
3506,['strengthbinarize0.3abs'],['eigenvector centralitybinarize0.3keep'],0.37621459284254544
3507,['strengthbinarize0.3abs'],['local efficiencybinarize0.3keep'],0.37150346591133043
3508,['strengthbinarize0.3abs'],['global efficiencybinarize0.3keep'],0.00217504513302003
3509,['strengthbinarize0.3abs'],['modularitybinarize0.3keep'],-0.0017103211538030605
3510,['strengthbinarize0.3abs'],['participation coefficientbinarize0.3keep'],-6.282809774422737e-05
3511,['strengthbinarize0.3abs'],['strengthweighted0.1keep'],0.7930813849120704
3512,['strengthbinarize0.3abs'],['betweennness centralityweighted0.1keep'],0.227093201045598
3513,['strengthbinarize0.3abs'],['clusteringweighted0.1keep'],0.13779905565970793
3514,['strengthbinarize0.3abs'],['eigenvector centralityweighted0.1keep'],0.47421020734413283
3515,['strengthbinarize0.3abs'],['local efficiencyweighted0.1keep'],0.20920743280930107
3516,['strengthbinarize0.3abs'],['global efficiencyweighted0.1keep'],-0.0009279537457009387
3517,['strengthbinarize0.3abs'],['modularityweighted0.1keep'],-0.0010929390866478554
3518,['strengthbinarize0.3abs'],['participation coefficientweighted0.1keep'],0.4663129569150967
3519,['strengthbinarize0.3abs'],['strengthbinarize0.1keep'],0.8104291528199851
3520,['strengthbinarize0.3abs'],['betweennness centralitybinarize0.1keep'],0.27012364899558466
3521,['strengthbinarize0.3abs'],['clusteringbinarize0.1keep'],0.08307190368597767
3522,['strengthbinarize0.3abs'],['eigenvector centralitybinarize0.1keep'],0.509417498594144
3523,['strengthbinarize0.3abs'],['local efficiencybinarize0.1keep'],0.15805954207476944
3524,['strengthbinarize0.3abs'],['global efficiencybinarize0.1keep'],0.0016649524892812793
3525,['strengthbinarize0.3abs'],['modularitybinarize0.1keep'],-0.0013941900199509719
3526,['strengthbinarize0.3abs'],['participation coefficientbinarize0.1keep'],0.00010418672994708377
3527,['strengthbinarize0.3abs'],['strengthweighted0.5zero'],0.669613343140503
3528,['strengthbinarize0.3abs'],['betweennness centralityweighted0.5zero'],0.23944652951891143
3529,['strengthbinarize0.3abs'],['clusteringweighted0.5zero'],0.6894469408005421
3530,['strengthbinarize0.3abs'],['eigenvector centralityweighted0.5zero'],0.520052634230717
3531,['strengthbinarize0.3abs'],['local efficiencyweighted0.5zero'],0.7026076244921001
3532,['strengthbinarize0.3abs'],['global efficiencyweighted0.5zero'],-0.001135886777702603
3533,['strengthbinarize0.3abs'],['modularityweighted0.5zero'],-0.0012620042933670149
3534,['strengthbinarize0.3abs'],['participation coefficientweighted0.5zero'],-0.12561702897476537
3535,['strengthbinarize0.3abs'],['strengthbinarize0.5zero'],-0.026186777705806824
3536,['strengthbinarize0.3abs'],['betweennness centralitybinarize0.5zero'],-0.45719369642920443
3537,['strengthbinarize0.3abs'],['clusteringbinarize0.5zero'],0.5598662685843058
3538,['strengthbinarize0.3abs'],['eigenvector centralitybinarize0.5zero'],0.00396212239117577
3539,['strengthbinarize0.3abs'],['local efficiencybinarize0.5zero'],0.5598896751784256
3540,['strengthbinarize0.3abs'],['global efficiencybinarize0.5zero'],-0.00034969339643435777
3541,['strengthbinarize0.3abs'],['modularitybinarize0.5zero'],-0.0015319241079302156
3542,['strengthbinarize0.3abs'],['participation coefficientbinarize0.5zero'],0.00031815208612929303
3543,['strengthbinarize0.3abs'],['strengthweighted0.3zero'],0.7510614810023959
3544,['strengthbinarize0.3abs'],['betweennness centralityweighted0.3zero'],0.23943515686528863
3545,['strengthbinarize0.3abs'],['clusteringweighted0.3zero'],0.472933927253154
3546,['strengthbinarize0.3abs'],['eigenvector centralityweighted0.3zero'],0.5400179743683878
3547,['strengthbinarize0.3abs'],['local efficiencyweighted0.3zero'],0.48848188706683954
3548,['strengthbinarize0.3abs'],['global efficiencyweighted0.3zero'],-0.001135797693354952
3549,['strengthbinarize0.3abs'],['modularityweighted0.3zero'],-0.0014826463482435568
3550,['strengthbinarize0.3abs'],['participation coefficientweighted0.3zero'],0.0972431989891834
3551,['strengthbinarize0.3abs'],['strengthbinarize0.3zero'],0.5549427742696027
3552,['strengthbinarize0.3abs'],['betweennness centralitybinarize0.3zero'],-0.04317482905717739
3553,['strengthbinarize0.3abs'],['clusteringbinarize0.3zero'],0.3668711277903828
3554,['strengthbinarize0.3abs'],['eigenvector centralitybinarize0.3zero'],0.37621459284254544
3555,['strengthbinarize0.3abs'],['local efficiencybinarize0.3zero'],0.37150346591133043
3556,['strengthbinarize0.3abs'],['global efficiencybinarize0.3zero'],0.00217504513302003
3557,['strengthbinarize0.3abs'],['modularitybinarize0.3zero'],-0.0017103211538030605
3558,['strengthbinarize0.3abs'],['participation coefficientbinarize0.3zero'],-6.282809774422737e-05
3559,['strengthbinarize0.3abs'],['strengthweighted0.1zero'],0.7930813849120704
3560,['strengthbinarize0.3abs'],['betweennness centralityweighted0.1zero'],0.227093201045598
3561,['strengthbinarize0.3abs'],['clusteringweighted0.1zero'],0.13779905565970793
3562,['strengthbinarize0.3abs'],['eigenvector centralityweighted0.1zero'],0.47421020734413283
3563,['strengthbinarize0.3abs'],['local efficiencyweighted0.1zero'],0.20920743280930107
3564,['strengthbinarize0.3abs'],['global efficiencyweighted0.1zero'],-0.0009279537457009387
3565,['strengthbinarize0.3abs'],['modularityweighted0.1zero'],-0.0010929390866478554
3566,['strengthbinarize0.3abs'],['participation coefficientweighted0.1zero'],0.4663129569150967
3567,['strengthbinarize0.3abs'],['strengthbinarize0.1zero'],0.8104291528199851
3568,['strengthbinarize0.3abs'],['betweennness centralitybinarize0.1zero'],0.27012364899558466
3569,['strengthbinarize0.3abs'],['clusteringbinarize0.1zero'],0.08307190368597767
3570,['strengthbinarize0.3abs'],['eigenvector centralitybinarize0.1zero'],0.509417498594144
3571,['strengthbinarize0.3abs'],['local efficiencybinarize0.1zero'],0.15805954207476944
3572,['strengthbinarize0.3abs'],['global efficiencybinarize0.1zero'],0.0016649524892812793
3573,['strengthbinarize0.3abs'],['modularitybinarize0.1zero'],-0.0013941900199509719
3574,['strengthbinarize0.3abs'],['participation coefficientbinarize0.1zero'],0.00010418672994708377
3575,['betweennness centralitybinarize0.3abs'],['strengthweighted0.5abs'],0.702042521861813
3576,['betweennness centralitybinarize0.3abs'],['betweennness centralityweighted0.5abs'],0.6924556203117918
3577,['betweennness centralitybinarize0.3abs'],['clusteringweighted0.5abs'],0.17694798585897192
3578,['betweennness centralitybinarize0.3abs'],['eigenvector centralityweighted0.5abs'],0.6653022535032461
3579,['betweennness centralitybinarize0.3abs'],['local efficiencyweighted0.5abs'],0.2536544063345521
3580,['betweennness centralitybinarize0.3abs'],['global efficiencyweighted0.5abs'],0.00773889743399824
3581,['betweennness centralitybinarize0.3abs'],['modularityweighted0.5abs'],-0.0036443580593388
3582,['betweennness centralitybinarize0.3abs'],['participation coefficientweighted0.5abs'],0.5332996361433657
3583,['betweennness centralitybinarize0.3abs'],['strengthbinarize0.5abs'],0.7680558018768024
3584,['betweennness centralitybinarize0.3abs'],['betweennness centralitybinarize0.5abs'],0.8537134275567719
3585,['betweennness centralitybinarize0.3abs'],['clusteringbinarize0.5abs'],-0.06404373723878688
3586,['betweennness centralitybinarize0.3abs'],['eigenvector centralitybinarize0.5abs'],0.7137168248208311
3587,['betweennness centralitybinarize0.3abs'],['local efficiencybinarize0.5abs'],-0.06391118074720803
3588,['betweennness centralitybinarize0.3abs'],['global efficiencybinarize0.5abs'],-0.0022881635137464206
3589,['betweennness centralitybinarize0.3abs'],['modularitybinarize0.5abs'],-0.0002086962455875858
3590,['betweennness centralitybinarize0.3abs'],['participation coefficientbinarize0.5abs'],0.0009238629947444368
3591,['betweennness centralitybinarize0.3abs'],['strengthweighted0.3abs'],0.7174101767052676
3592,['betweennness centralitybinarize0.3abs'],['betweennness centralityweighted0.3abs'],0.7029925560535681
3593,['betweennness centralitybinarize0.3abs'],['clusteringweighted0.3abs'],-0.13809963124141006
3594,['betweennness centralitybinarize0.3abs'],['eigenvector centralityweighted0.3abs'],0.6256001538904982
3595,['betweennness centralitybinarize0.3abs'],['local efficiencyweighted0.3abs'],-0.029050694208414288
3596,['betweennness centralitybinarize0.3abs'],['global efficiencyweighted0.3abs'],0.0076497833030975395
3597,['betweennness centralitybinarize0.3abs'],['modularityweighted0.3abs'],-0.004003405022026302
3598,['betweennness centralitybinarize0.3abs'],['participation coefficientweighted0.3abs'],0.6072817354362686
3599,['betweennness centralitybinarize0.3abs'],['strengthbinarize0.3abs'],0.7904881543744803
3600,['betweennness centralitybinarize0.3abs'],['clusteringbinarize0.3abs'],-0.2642556353281185
3601,['betweennness centralitybinarize0.3abs'],['eigenvector centralitybinarize0.3abs'],0.6804858814471332
3602,['betweennness centralitybinarize0.3abs'],['local efficiencybinarize0.3abs'],-0.24381160754231412
3603,['betweennness centralitybinarize0.3abs'],['global efficiencybinarize0.3abs'],-0.010477313679405425
3604,['betweennness centralitybinarize0.3abs'],['modularitybinarize0.3abs'],-0.0018876917793938831
3605,['betweennness centralitybinarize0.3abs'],['participation coefficientbinarize0.3abs'],0.0007194976720584941
3606,['betweennness centralitybinarize0.3abs'],['strengthweighted0.1abs'],0.5559632166676733
3607,['betweennness centralitybinarize0.3abs'],['betweennness centralityweighted0.1abs'],0.5435096420226712
3608,['betweennness centralitybinarize0.3abs'],['clusteringweighted0.1abs'],-0.212121104383892
3609,['betweennness centralitybinarize0.3abs'],['eigenvector centralityweighted0.1abs'],0.4352894024598136
3610,['betweennness centralitybinarize0.3abs'],['local efficiencyweighted0.1abs'],-0.09003074034967028
3611,['betweennness centralitybinarize0.3abs'],['global efficiencyweighted0.1abs'],0.005947606146501027
3612,['betweennness centralitybinarize0.3abs'],['modularityweighted0.1abs'],-0.004269244576747854
3613,['betweennness centralitybinarize0.3abs'],['participation coefficientweighted0.1abs'],0.48694809492671837
3614,['betweennness centralitybinarize0.3abs'],['strengthbinarize0.1abs'],0.5824043623880224
3615,['betweennness centralitybinarize0.3abs'],['betweennness centralitybinarize0.1abs'],0.6137707555284277
3616,['betweennness centralitybinarize0.3abs'],['clusteringbinarize0.1abs'],-0.2519632507563209
3617,['betweennness centralitybinarize0.3abs'],['eigenvector centralitybinarize0.1abs'],0.46698816686454747
3618,['betweennness centralitybinarize0.3abs'],['local efficiencybinarize0.1abs'],-0.13266899561079784
3619,['betweennness centralitybinarize0.3abs'],['global efficiencybinarize0.1abs'],-0.004600656231857819
3620,['betweennness centralitybinarize0.3abs'],['modularitybinarize0.1abs'],-0.003682089181910885
3621,['betweennness centralitybinarize0.3abs'],['participation coefficientbinarize0.1abs'],0.0018071277604309248
3622,['betweennness centralitybinarize0.3abs'],['strengthweighted0.5keep'],0.47819235578860136
3623,['betweennness centralitybinarize0.3abs'],['betweennness centralityweighted0.5keep'],-0.10916424814724249
3624,['betweennness centralitybinarize0.3abs'],['clusteringweighted0.5keep'],0.46906587579747916
3625,['betweennness centralitybinarize0.3abs'],['eigenvector centralityweighted0.5keep'],0.3037282648975687
3626,['betweennness centralitybinarize0.3abs'],['local efficiencyweighted0.5keep'],0.057050348272455836
3627,['betweennness centralitybinarize0.3abs'],['global efficiencyweighted0.5keep'],0.0025770504383695663
3628,['betweennness centralitybinarize0.3abs'],['modularityweighted0.5keep'],-0.0012431078963176952
3629,['betweennness centralitybinarize0.3abs'],['participation coefficientweighted0.5keep'],-0.03324006167919597
3630,['betweennness centralitybinarize0.3abs'],['strengthbinarize0.5keep'],-0.07589801418678302
3631,['betweennness centralitybinarize0.3abs'],['betweennness centralitybinarize0.5keep'],-0.2981510900976459
3632,['betweennness centralitybinarize0.3abs'],['clusteringbinarize0.5keep'],0.3536361520057503
3633,['betweennness centralitybinarize0.3abs'],['eigenvector centralitybinarize0.5keep'],-0.06909479868711606
3634,['betweennness centralitybinarize0.3abs'],['local efficiencybinarize0.5keep'],0.35364091511953266
3635,['betweennness centralitybinarize0.3abs'],['global efficiencybinarize0.5keep'],-0.0023192598411564684
3636,['betweennness centralitybinarize0.3abs'],['modularitybinarize0.5keep'],0.0036392450141254306
3637,['betweennness centralitybinarize0.3abs'],['participation coefficientbinarize0.5keep'],-0.0012261347589493708
3638,['betweennness centralitybinarize0.3abs'],['strengthweighted0.3keep'],0.5428153290584299
3639,['betweennness centralitybinarize0.3abs'],['betweennness centralityweighted0.3keep'],0.3823441565076472
3640,['betweennness centralitybinarize0.3abs'],['clusteringweighted0.3keep'],0.2397241084794193
3641,['betweennness centralitybinarize0.3abs'],['eigenvector centralityweighted0.3keep'],0.31708669143342366
3642,['betweennness centralitybinarize0.3abs'],['local efficiencyweighted0.3keep'],0.28585347568917907
3643,['betweennness centralitybinarize0.3abs'],['global efficiencyweighted0.3keep'],0.0067087472051324554
3644,['betweennness centralitybinarize0.3abs'],['modularityweighted0.3keep'],-0.0008340011257937527
3645,['betweennness centralitybinarize0.3abs'],['participation coefficientweighted0.3keep'],0.14217586797533094
3646,['betweennness centralitybinarize0.3abs'],['strengthbinarize0.3keep'],0.4366493483353697
3647,['betweennness centralitybinarize0.3abs'],['betweennness centralitybinarize0.3keep'],0.1263916214883637
3648,['betweennness centralitybinarize0.3abs'],['clusteringbinarize0.3keep'],0.11560332947217189
3649,['betweennness centralitybinarize0.3abs'],['eigenvector centralitybinarize0.3keep'],0.24076597787629034
3650,['betweennness centralitybinarize0.3abs'],['local efficiencybinarize0.3keep'],0.11915935752250363
3651,['betweennness centralitybinarize0.3abs'],['global efficiencybinarize0.3keep'],-0.006258346293039245
3652,['betweennness centralitybinarize0.3abs'],['modularitybinarize0.3keep'],0.0013960981655544457
3653,['betweennness centralitybinarize0.3abs'],['participation coefficientbinarize0.3keep'],0.0005572781549204286
3654,['betweennness centralitybinarize0.3abs'],['strengthweighted0.1keep'],0.5300017491303076
3655,['betweennness centralitybinarize0.3abs'],['betweennness centralityweighted0.1keep'],0.34601345265352557
3656,['betweennness centralitybinarize0.3abs'],['clusteringweighted0.1keep'],-0.06696932013811147
3657,['betweennness centralitybinarize0.3abs'],['eigenvector centralityweighted0.1keep'],0.2623507940004304
3658,['betweennness centralitybinarize0.3abs'],['local efficiencyweighted0.1keep'],0.017620169495517736
3659,['betweennness centralitybinarize0.3abs'],['global efficiencyweighted0.1keep'],0.005696249235255825
3660,['betweennness centralitybinarize0.3abs'],['modularityweighted0.1keep'],-0.00141992017989024
3661,['betweennness centralitybinarize0.3abs'],['participation coefficientweighted0.1keep'],0.35818613256760906
3662,['betweennness centralitybinarize0.3abs'],['strengthbinarize0.1keep'],0.5551972741866762
3663,['betweennness centralitybinarize0.3abs'],['betweennness centralitybinarize0.1keep'],0.39549964050448067
3664,['betweennness centralitybinarize0.3abs'],['clusteringbinarize0.1keep'],-0.1330157891485563
3665,['betweennness centralitybinarize0.3abs'],['eigenvector centralitybinarize0.1keep'],0.28301923064243556
3666,['betweennness centralitybinarize0.3abs'],['local efficiencybinarize0.1keep'],-0.06874783793061134
3667,['betweennness centralitybinarize0.3abs'],['global efficiencybinarize0.1keep'],-0.003653481037424027
3668,['betweennness centralitybinarize0.3abs'],['modularitybinarize0.1keep'],-0.0010294475723966936
3669,['betweennness centralitybinarize0.3abs'],['participation coefficientbinarize0.1keep'],0.0012333680183650847
3670,['betweennness centralitybinarize0.3abs'],['strengthweighted0.5zero'],0.4781714905153884
3671,['betweennness centralitybinarize0.3abs'],['betweennness centralityweighted0.5zero'],0.38234058157806416
3672,['betweennness centralitybinarize0.3abs'],['clusteringweighted0.5zero'],0.4841267209165133
3673,['betweennness centralitybinarize0.3abs'],['eigenvector centralityweighted0.5zero'],0.3038175061145567
3674,['betweennness centralitybinarize0.3abs'],['local efficiencyweighted0.5zero'],0.5159413811300387
3675,['betweennness centralitybinarize0.3abs'],['global efficiencyweighted0.5zero'],0.006709043759139707
3676,['betweennness centralitybinarize0.3abs'],['modularityweighted0.5zero'],-0.001250722642822128
3677,['betweennness centralitybinarize0.3abs'],['participation coefficientweighted0.5zero'],-0.03324006167919597
3678,['betweennness centralitybinarize0.3abs'],['strengthbinarize0.5zero'],-0.03145626814263637
3679,['betweennness centralitybinarize0.3abs'],['betweennness centralitybinarize0.5zero'],-0.26577548798603934
3680,['betweennness centralitybinarize0.3abs'],['clusteringbinarize0.5zero'],0.33476339420233875
3681,['betweennness centralitybinarize0.3abs'],['eigenvector centralitybinarize0.5zero'],-0.036439960977319524
3682,['betweennness centralitybinarize0.3abs'],['local efficiencybinarize0.5zero'],0.3347756392141886
3683,['betweennness centralitybinarize0.3abs'],['global efficiencybinarize0.5zero'],0.0030080519365069465
3684,['betweennness centralitybinarize0.3abs'],['modularitybinarize0.5zero'],0.0022965528353632724
3685,['betweennness centralitybinarize0.3abs'],['participation coefficientbinarize0.5zero'],-0.0005236760725800963
3686,['betweennness centralitybinarize0.3abs'],['strengthweighted0.3zero'],0.5428153290584299
3687,['betweennness centralitybinarize0.3abs'],['betweennness centralityweighted0.3zero'],0.3823441565076472
3688,['betweennness centralitybinarize0.3abs'],['clusteringweighted0.3zero'],0.2397241084794193
3689,['betweennness centralitybinarize0.3abs'],['eigenvector centralityweighted0.3zero'],0.31708669143342366
3690,['betweennness centralitybinarize0.3abs'],['local efficiencyweighted0.3zero'],0.28585347568917907
3691,['betweennness centralitybinarize0.3abs'],['global efficiencyweighted0.3zero'],0.0067087472051324554
3692,['betweennness centralitybinarize0.3abs'],['modularityweighted0.3zero'],-0.0008340011257937527
3693,['betweennness centralitybinarize0.3abs'],['participation coefficientweighted0.3zero'],0.14217586797533094
3694,['betweennness centralitybinarize0.3abs'],['strengthbinarize0.3zero'],0.4366493483353697
3695,['betweennness centralitybinarize0.3abs'],['betweennness centralitybinarize0.3zero'],0.1263916214883637
3696,['betweennness centralitybinarize0.3abs'],['clusteringbinarize0.3zero'],0.11560332947217189
3697,['betweennness centralitybinarize0.3abs'],['eigenvector centralitybinarize0.3zero'],0.24076597787629034
3698,['betweennness centralitybinarize0.3abs'],['local efficiencybinarize0.3zero'],0.11915935752250363
3699,['betweennness centralitybinarize0.3abs'],['global efficiencybinarize0.3zero'],-0.006258346293039245
3700,['betweennness centralitybinarize0.3abs'],['modularitybinarize0.3zero'],0.0013960981655544457
3701,['betweennness centralitybinarize0.3abs'],['participation coefficientbinarize0.3zero'],0.0005572781549204286
3702,['betweennness centralitybinarize0.3abs'],['strengthweighted0.1zero'],0.5300017491303076
3703,['betweennness centralitybinarize0.3abs'],['betweennness centralityweighted0.1zero'],0.34601345265352557
3704,['betweennness centralitybinarize0.3abs'],['clusteringweighted0.1zero'],-0.06696932013811147
3705,['betweennness centralitybinarize0.3abs'],['eigenvector centralityweighted0.1zero'],0.2623507940004304
3706,['betweennness centralitybinarize0.3abs'],['local efficiencyweighted0.1zero'],0.017620169495517736
3707,['betweennness centralitybinarize0.3abs'],['global efficiencyweighted0.1zero'],0.005696249235255825
3708,['betweennness centralitybinarize0.3abs'],['modularityweighted0.1zero'],-0.00141992017989024
3709,['betweennness centralitybinarize0.3abs'],['participation coefficientweighted0.1zero'],0.35818613256760906
3710,['betweennness centralitybinarize0.3abs'],['strengthbinarize0.1zero'],0.5551972741866762
3711,['betweennness centralitybinarize0.3abs'],['betweennness centralitybinarize0.1zero'],0.39549964050448067
3712,['betweennness centralitybinarize0.3abs'],['clusteringbinarize0.1zero'],-0.1330157891485563
3713,['betweennness centralitybinarize0.3abs'],['eigenvector centralitybinarize0.1zero'],0.28301923064243556
3714,['betweennness centralitybinarize0.3abs'],['local efficiencybinarize0.1zero'],-0.06874783793061134
3715,['betweennness centralitybinarize0.3abs'],['global efficiencybinarize0.1zero'],-0.003653481037424027
3716,['betweennness centralitybinarize0.3abs'],['modularitybinarize0.1zero'],-0.0010294475723966936
3717,['betweennness centralitybinarize0.3abs'],['participation coefficientbinarize0.1zero'],0.0012333680183650847
3718,['clusteringbinarize0.3abs'],['strengthweighted0.5abs'],0.26054132403295294
3719,['clusteringbinarize0.3abs'],['betweennness centralityweighted0.5abs'],-0.22785799320950087
3720,['clusteringbinarize0.3abs'],['clusteringweighted0.5abs'],0.7096391725042858
3721,['clusteringbinarize0.3abs'],['eigenvector centralityweighted0.5abs'],0.22721200048873547
3722,['clusteringbinarize0.3abs'],['local efficiencyweighted0.5abs'],0.5819368519339835
3723,['clusteringbinarize0.3abs'],['global efficiencyweighted0.5abs'],0.28872010372464807
3724,['clusteringbinarize0.3abs'],['modularityweighted0.5abs'],0.11033778735092335
3725,['clusteringbinarize0.3abs'],['participation coefficientweighted0.5abs'],-0.22487565812098803
3726,['clusteringbinarize0.3abs'],['strengthbinarize0.5abs'],0.08986443088830864
3727,['clusteringbinarize0.3abs'],['betweennness centralitybinarize0.5abs'],-0.17810930566344502
3728,['clusteringbinarize0.3abs'],['clusteringbinarize0.5abs'],0.8449862231502275
3729,['clusteringbinarize0.3abs'],['eigenvector centralitybinarize0.5abs'],0.15268110612200717
3730,['clusteringbinarize0.3abs'],['local efficiencybinarize0.5abs'],0.8449181751095667
3731,['clusteringbinarize0.3abs'],['global efficiencybinarize0.5abs'],-0.07436379357851436
3732,['clusteringbinarize0.3abs'],['modularitybinarize0.5abs'],0.2646602319923498
3733,['clusteringbinarize0.3abs'],['participation coefficientbinarize0.5abs'],-0.04757687578905567
3734,['clusteringbinarize0.3abs'],['strengthweighted0.3abs'],0.25027536270199807
3735,['clusteringbinarize0.3abs'],['betweennness centralityweighted0.3abs'],-0.2245629927654109
3736,['clusteringbinarize0.3abs'],['clusteringweighted0.3abs'],0.9079612545286326
3737,['clusteringbinarize0.3abs'],['eigenvector centralityweighted0.3abs'],0.259518172570968
3738,['clusteringbinarize0.3abs'],['local efficiencyweighted0.3abs'],0.7599836824864679
3739,['clusteringbinarize0.3abs'],['global efficiencyweighted0.3abs'],0.2852813616151361
3740,['clusteringbinarize0.3abs'],['modularityweighted0.3abs'],0.06086315653971496
3741,['clusteringbinarize0.3abs'],['participation coefficientweighted0.3abs'],-0.12166019285913413
3742,['clusteringbinarize0.3abs'],['strengthbinarize0.3abs'],0.13251161503738768
3743,['clusteringbinarize0.3abs'],['betweennness centralitybinarize0.3abs'],-0.2642556353281186
3744,['clusteringbinarize0.3abs'],['eigenvector centralitybinarize0.3abs'],0.2269789563672604
3745,['clusteringbinarize0.3abs'],['local efficiencybinarize0.3abs'],0.9900412275757213
3746,['clusteringbinarize0.3abs'],['global efficiencybinarize0.3abs'],-0.39315265073442607
3747,['clusteringbinarize0.3abs'],['modularitybinarize0.3abs'],0.16972442582305744
3748,['clusteringbinarize0.3abs'],['participation coefficientbinarize0.3abs'],-0.028512039242511895
3749,['clusteringbinarize0.3abs'],['strengthweighted0.1abs'],0.2613589611349435
3750,['clusteringbinarize0.3abs'],['betweennness centralityweighted0.1abs'],-0.12060058690509985
3751,['clusteringbinarize0.3abs'],['clusteringweighted0.1abs'],0.5125167921207395
3752,['clusteringbinarize0.3abs'],['eigenvector centralityweighted0.1abs'],0.2740569883355929
3753,['clusteringbinarize0.3abs'],['local efficiencyweighted0.1abs'],0.4949462781635007
3754,['clusteringbinarize0.3abs'],['global efficiencyweighted0.1abs'],0.18129134606057778
3755,['clusteringbinarize0.3abs'],['modularityweighted0.1abs'],-0.05485879582078934
3756,['clusteringbinarize0.3abs'],['participation coefficientweighted0.1abs'],0.07056173717315545
3757,['clusteringbinarize0.3abs'],['strengthbinarize0.1abs'],0.21473575435594291
3758,['clusteringbinarize0.3abs'],['betweennness centralitybinarize0.1abs'],-0.096838921718662
3759,['clusteringbinarize0.3abs'],['clusteringbinarize0.1abs'],0.5059245891234716
3760,['clusteringbinarize0.3abs'],['eigenvector centralitybinarize0.1abs'],0.27541592109630453
3761,['clusteringbinarize0.3abs'],['local efficiencybinarize0.1abs'],0.4820669456737551
3762,['clusteringbinarize0.3abs'],['global efficiencybinarize0.1abs'],-0.4399685582456872
3763,['clusteringbinarize0.3abs'],['modularitybinarize0.1abs'],-0.014144520769403762
3764,['clusteringbinarize0.3abs'],['participation coefficientbinarize0.1abs'],0.0036623303399078285
3765,['clusteringbinarize0.3abs'],['strengthweighted0.5keep'],0.28614175264653857
