source,target,value
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['strengthweighted0.3zero', '0.34008547162435154']",0.7308359515020916
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['betweennness centralityweighted0.3zero', '0.2826499830585747']",0.1516858983524175
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['clusteringweighted0.3zero', '0.3383410890867957']",0.3074060164600024
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['eigenvector centralityweighted0.3zero', '0.34204583609011874']",0.0
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['local efficiencyweighted0.3zero', '0.3613123377084164']",0.2938011568662626
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['global efficiencyweighted0.3zero', '9.295783729679208e-05']",-0.032200208315127786
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['modularityweighted0.3zero', '0.00024038296319295327']",-0.03582990714760802
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['participation coefficientweighted0.3zero', '0.005976665428369277']",0.3437750740912231
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['strengthbinarize0.3zero', '0.31650412748811985']",0.7088129306695722
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['betweennness centralitybinarize0.3zero', '0.26924206925584815']",0.04700867793419346
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['clusteringbinarize0.3zero', '0.2939158568042721']",0.29385433390823024
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['eigenvector centralitybinarize0.3zero', '0.34355570469275865']",0.8231454254722366
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['local efficiencybinarize0.3zero', '0.2961269682790668']",0.298090232301259
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['global efficiencybinarize0.3zero', '5.1002910900543874e-05']",0.05684618065518751
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['modularitybinarize0.3zero', '0.001996347383970476']",-0.05500505426006471
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['participation coefficientbinarize0.3zero', '0.0032444086048247778']",0.006310478627113772
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['strengthweighted0.1zero', '0.3407274085494759']",0.6647108934398668
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['betweennness centralityweighted0.1zero', '0.2845701314847875']",0.1431955501502182
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['clusteringweighted0.1zero', '0.2928413117245364']",0.08490139019999565
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['eigenvector centralityweighted0.1zero', '0.37649290481474385']",0.6536020979987041
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['local efficiencyweighted0.1zero', '0.31138790168752783']",0.11094188302102898
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['global efficiencyweighted0.1zero', '1.971546967582949e-05']",-0.019717073634217805
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['modularityweighted0.1zero', '7.237564388917761e-07']",0.008377283546094957
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['participation coefficientweighted0.1zero', '0.00847975400090728']",0.43574737479816933
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['strengthbinarize0.1zero', '0.3328597032909555']",0.7004687690548566
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['betweennness centralitybinarize0.1zero', '0.30417808136901914']",0.17833179428556203
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['clusteringbinarize0.1zero', '0.2790248571152928']",0.08363032956394599
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['eigenvector centralitybinarize0.1zero', '0.3276205190265131']",0.7982386274682164
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['local efficiencybinarize0.1zero', '0.2935827587798351']",0.13450358088340292
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['global efficiencybinarize0.1zero', '0.0014833685185059453']",0.08467559320737493
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['modularitybinarize0.1zero', '8.380546624064955e-05']",-0.008664190438523163
"['eigenvector centralityweighted0.3keep', '0.34204583609011874']","['participation coefficientbinarize0.1zero', '0.0002990378724598841']",0.0015500829456488556
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['strengthweighted0.5abs', '0.3227356606213898']",0.6999676800323869
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['betweennness centralityweighted0.5abs', '0.32816281212175114']",0.14497265656709765
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['clusteringweighted0.5abs', '0.3463626014120448']",0.7904883733143515
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['eigenvector centralityweighted0.5abs', '0.3272864517146735']",0.5125380959328952
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['local efficiencyweighted0.5abs', '0.34660346702722045']",0.8278562551008711
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['global efficiencyweighted0.5abs', '0.0002780441912417775']",0.6000868800429721
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['modularityweighted0.5abs', '0.0039175088281971915']",0.16475540335744635
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['participation coefficientweighted0.5abs', '0.002174983013353615']",0.09340678308512534
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['strengthbinarize0.5abs', '0.3283727160032395']",0.4528002754502952
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['betweennness centralitybinarize0.5abs', '0.31193593602682934']",0.3160851610682201
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['clusteringbinarize0.5abs', '0.34643650188151387']",0.48171598824472456
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['eigenvector centralitybinarize0.5abs', '0.32789220362531923']",0.45118309878204993
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['local efficiencybinarize0.5abs', '0.3481814815244336']",0.4816118519541257
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['global efficiencybinarize0.5abs', '0.027769675330101218']",-0.07522183592060645
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['modularitybinarize0.5abs', '0.009684259543524365']",0.3722627860202254
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['participation coefficientbinarize0.5abs', '1.8443948325730375e-05']",-0.03596532519258913
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['strengthweighted0.3abs', '0.33096198938800925']",0.66304787944095
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['betweennness centralityweighted0.3abs', '0.3356092081791623']",0.15203319767173476
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['clusteringweighted0.3abs', '0.36978688332066956']",0.6724867410369488
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['eigenvector centralityweighted0.3abs', '0.34127698468969925']",0.5026902150542516
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['local efficiencyweighted0.3abs', '0.37038582420298305']",0.7628934687664694
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['global efficiencyweighted0.3abs', '0.00027141903098870657']",0.599398015750446
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['modularityweighted0.3abs', '0.003334328282724841']",0.14313969905538593
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['participation coefficientweighted0.3abs', '0.003181381551461304']",0.19121011856138967
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['strengthbinarize0.3abs', '0.32573549286805314']",0.49240516572928134
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['betweennness centralitybinarize0.3abs', '0.31515508685748217']",0.2883772946327275
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['clusteringbinarize0.3abs', '0.3700413145144562']",0.4425058685999891
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['eigenvector centralitybinarize0.3abs', '0.33243021288223584']",0.4688167487953453
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['local efficiencybinarize0.3abs', '0.3676903487702534']",0.4463175513801449
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['global efficiencybinarize0.3abs', '0.00021250483781709573']",-0.31320220759551287
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['modularitybinarize0.3abs', '0.008919574479413384']",0.293476542659294
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['participation coefficientbinarize0.3abs', '0.0']",-0.01094153256028843
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['strengthweighted0.1abs', '0.32899066086489637']",0.6267257940347242
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['betweennness centralityweighted0.1abs', '0.2936327078677571']",0.16626212277483307
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['clusteringweighted0.1abs', '0.3020141480683215']",0.4242953915517952
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['eigenvector centralityweighted0.1abs', '0.35649105247581825']",0.47619277134952076
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['local efficiencyweighted0.1abs', '0.3361079700108116']",0.5565666721340354
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['global efficiencyweighted0.1abs', '2.263848017269865e-06']",0.5557905655306589
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['modularityweighted0.1abs', '0.00013117972772258568']",0.02586987848766513
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['participation coefficientweighted0.1abs', '0.004515930131528956']",0.2810563433182167
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['strengthbinarize0.1abs', '0.32966580144891744']",0.5345722850171395
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['betweennness centralitybinarize0.1abs', '0.31730788795108567']",0.2087820519046929
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['clusteringbinarize0.1abs', '0.2893076881558361']",0.279863805241342
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['eigenvector centralitybinarize0.1abs', '0.3461315855046765']",0.4644768897433316
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['local efficiencybinarize0.1abs', '0.31268362543843087']",0.32643755389113105
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['global efficiencybinarize0.1abs', '0.003017939867456687']",-0.32902132699796677
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['modularitybinarize0.1abs', '9.488173263738631e-07']",0.09806297589799885
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['participation coefficientbinarize0.1abs', '0.0023087726282219334']",0.044381152191718586
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['strengthweighted0.5keep', '0.32131581564818334']",0.6284062916050894
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['betweennness centralityweighted0.5keep', '0.24215084257740016']",-0.2057270884534733
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['clusteringweighted0.5keep', '0.3483665372436595']",0.8550333211164526
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['eigenvector centralityweighted0.5keep', '0.34169919904754953']",0.2702630630496232
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['local efficiencyweighted0.5keep', '0.2663075908661273']",0.2876065102092434
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['global efficiencyweighted0.5keep', '0.00595209082540149']",0.21507673405156302
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['modularityweighted0.5keep', '3.754337651473705e-05']",0.12888786599897625
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['participation coefficientweighted0.5keep', '0.006354496676262422']",-0.3767015721864457
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['strengthbinarize0.5keep', '0.29517426687424786']",-0.3465268158358644
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['betweennness centralitybinarize0.5keep', '0.32009078294553517']",-0.5244674550542078
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['clusteringbinarize0.5keep', '0.3085761194335849']",0.6666178265469145
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['eigenvector centralitybinarize0.5keep', '0.29469149417569507']",-0.279509822486877
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['local efficiencybinarize0.5keep', '0.3085930015505808']",0.6665791990028003
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['global efficiencybinarize0.5keep', '0.0030632451400728344']",-0.1981976667671036
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['modularitybinarize0.5keep', '0.0030447983250382338']",0.3764666028970255
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['participation coefficientbinarize0.5keep', '0.0011987880596316947']",-0.16515169776006
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['strengthweighted0.3keep', '0.34008547162435154']",0.627626038950283
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['betweennness centralityweighted0.3keep', '0.2826499830585747']",-0.03952724710588653
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['clusteringweighted0.3keep', '0.3383410890867957']",0.9812029555322853
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['eigenvector centralityweighted0.3keep', '0.34204583609011874']",0.2938011568662626
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['global efficiencyweighted0.3keep', '9.295783729679208e-05']",0.6108143769770062
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['modularityweighted0.3keep', '0.00024038296319295327']",0.21650515131925244
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['participation coefficientweighted0.3keep', '0.005976665428369277']",-0.2907840949295677
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['strengthbinarize0.3keep', '0.31650412748811985']",0.04534475062183698
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['betweennness centralitybinarize0.3keep', '0.26924206925584815']",-0.4123015823090699
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['clusteringbinarize0.3keep', '0.2939158568042721']",0.8022832757286302
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['eigenvector centralitybinarize0.3keep', '0.34355570469275865']",0.004645713907087257
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['local efficiencybinarize0.3keep', '0.2961269682790668']",0.8015811585101822
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['global efficiencybinarize0.3keep', '5.1002910900543874e-05']",-0.5033193539424645
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['modularitybinarize0.3keep', '0.001996347383970476']",0.3554936433398755
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['participation coefficientbinarize0.3keep', '0.0032444086048247778']",-0.11167271893694458
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['strengthweighted0.1keep', '0.3407274085494759']",0.7030840744409963
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['betweennness centralityweighted0.1keep', '0.2845701314847875']",0.018754968577832657
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['clusteringweighted0.1keep', '0.2928413117245364']",0.5850104954603026
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['eigenvector centralityweighted0.1keep', '0.37649290481474385']",0.3860710553916927
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['local efficiencyweighted0.1keep', '0.31138790168752783']",0.6897530824827895
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['global efficiencyweighted0.1keep', '1.971546967582949e-05']",0.5727609893938157
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['modularityweighted0.1keep', '7.237564388917761e-07']",0.13719021105941367
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['participation coefficientweighted0.1keep', '0.00847975400090728']",0.21898719750031925
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['strengthbinarize0.1keep', '0.3328597032909555']",0.5795664869382504
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['betweennness centralitybinarize0.1keep', '0.30417808136901914']",0.027095001982936937
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['clusteringbinarize0.1keep', '0.2790248571152928']",0.40619399039752313
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['eigenvector centralitybinarize0.1keep', '0.3276205190265131']",0.36785195132794385
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['local efficiencybinarize0.1keep', '0.2935827587798351']",0.4225135912632361
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['global efficiencybinarize0.1keep', '0.0014833685185059453']",-0.4045721038469782
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['modularitybinarize0.1keep', '8.380546624064955e-05']",0.20719321463569865
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['participation coefficientbinarize0.1keep', '0.0002990378724598841']",0.021857138299199035
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['strengthweighted0.5zero', '0.32199819950138364']",0.6281329919306938
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['betweennness centralityweighted0.5zero', '0.2827976617370258']",-0.03959833279250067
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['clusteringweighted0.5zero', '0.3650596853127439']",0.883922340321302
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['eigenvector centralityweighted0.5zero', '0.3423767302731002']",0.26982468523089015
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['local efficiencyweighted0.5zero', '0.37144004272361353']",0.8740088737153501
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['global efficiencyweighted0.5zero', '9.291368218000695e-05']",0.6108133129107121
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['modularityweighted0.5zero', '6.868521087288748e-05']",0.13249336526466088
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['participation coefficientweighted0.5zero', '0.006354496676262422']",-0.3767015721864457
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['strengthbinarize0.5zero', '0.28960376051997694']",-0.26370546050766785
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['betweennness centralitybinarize0.5zero', '0.3254820389145122']",-0.5404684171522979
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['clusteringbinarize0.5zero', '0.32422673998199014']",0.6987130978628799
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['eigenvector centralitybinarize0.5zero', '0.293797898854408']",-0.25954419650850985
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['local efficiencybinarize0.5zero', '0.32425246915325234']",0.6986700452472407
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['global efficiencybinarize0.5zero', '0.0011536394716661347']",0.21055553341771566
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['modularitybinarize0.5zero', '0.0005446663464253598']",0.2709152001243148
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['participation coefficientbinarize0.5zero', '0.0020757704225365936']",-0.12563624901276174
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['strengthweighted0.3zero', '0.34008547162435154']",0.627626038950283
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['betweennness centralityweighted0.3zero', '0.2826499830585747']",-0.03952724710588653
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['clusteringweighted0.3zero', '0.3383410890867957']",0.9812029555322853
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['eigenvector centralityweighted0.3zero', '0.34204583609011874']",0.2938011568662626
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['local efficiencyweighted0.3zero', '0.3613123377084164']",0.0
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['global efficiencyweighted0.3zero', '9.295783729679208e-05']",0.6108143769770062
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['modularityweighted0.3zero', '0.00024038296319295327']",0.21650515131925244
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['participation coefficientweighted0.3zero', '0.005976665428369277']",-0.2907840949295677
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['strengthbinarize0.3zero', '0.31650412748811985']",0.04534475062183698
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['betweennness centralitybinarize0.3zero', '0.26924206925584815']",-0.4123015823090699
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['clusteringbinarize0.3zero', '0.2939158568042721']",0.8022832757286302
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['eigenvector centralitybinarize0.3zero', '0.34355570469275865']",0.004645713907087257
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['local efficiencybinarize0.3zero', '0.2961269682790668']",0.8015811585101822
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['global efficiencybinarize0.3zero', '5.1002910900543874e-05']",-0.5033193539424645
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['modularitybinarize0.3zero', '0.001996347383970476']",0.3554936433398755
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['participation coefficientbinarize0.3zero', '0.0032444086048247778']",-0.11167271893694458
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['strengthweighted0.1zero', '0.3407274085494759']",0.7030840744409963
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['betweennness centralityweighted0.1zero', '0.2845701314847875']",0.018754968577832657
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['clusteringweighted0.1zero', '0.2928413117245364']",0.5850104954603026
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['eigenvector centralityweighted0.1zero', '0.37649290481474385']",0.3860710553916927
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['local efficiencyweighted0.1zero', '0.31138790168752783']",0.6897530824827895
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['global efficiencyweighted0.1zero', '1.971546967582949e-05']",0.5727609893938157
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['modularityweighted0.1zero', '7.237564388917761e-07']",0.13719021105941367
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['participation coefficientweighted0.1zero', '0.00847975400090728']",0.21898719750031925
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['strengthbinarize0.1zero', '0.3328597032909555']",0.5795664869382504
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['betweennness centralitybinarize0.1zero', '0.30417808136901914']",0.027095001982936937
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['clusteringbinarize0.1zero', '0.2790248571152928']",0.40619399039752313
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['eigenvector centralitybinarize0.1zero', '0.3276205190265131']",0.36785195132794385
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['local efficiencybinarize0.1zero', '0.2935827587798351']",0.4225135912632361
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['global efficiencybinarize0.1zero', '0.0014833685185059453']",-0.4045721038469782
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['modularitybinarize0.1zero', '8.380546624064955e-05']",0.20719321463569865
"['local efficiencyweighted0.3keep', '0.3613123377084164']","['participation coefficientbinarize0.1zero', '0.0002990378724598841']",0.021857138299199035
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['strengthweighted0.5abs', '0.3227356606213898']",0.3060103683524285
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['betweennness centralityweighted0.5abs', '0.32816281212175114']",-0.04979438882863308
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['clusteringweighted0.5abs', '0.3463626014120448']",0.6045157047568744
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['eigenvector centralityweighted0.5abs', '0.3272864517146735']",-0.018326301343152763
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['local efficiencyweighted0.5abs', '0.34660346702722045']",0.7078477595749706
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['global efficiencyweighted0.5abs', '0.0002780441912417775']",0.9547665077869962
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['modularityweighted0.5abs', '0.0039175088281971915']",0.15348428825178043
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['participation coefficientweighted0.5abs', '0.002174983013353615']",0.0011606076304335217
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['strengthbinarize0.5abs', '0.3283727160032395']",-0.00035600602998555095
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['betweennness centralitybinarize0.5abs', '0.31193593602682934']",-0.0003554338638583643
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['clusteringbinarize0.5abs', '0.34643650188151387']",0.21533634327923198
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['eigenvector centralitybinarize0.5abs', '0.32789220362531923']",-0.017478360101387928
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['local efficiencybinarize0.5abs', '0.3481814815244336']",0.21514170890602805
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['global efficiencybinarize0.5abs', '0.027769675330101218']",-0.07596741281328691
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['modularitybinarize0.5abs', '0.009684259543524365']",0.44634120917709696
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['participation coefficientbinarize0.5abs', '1.8443948325730375e-05']",-0.039304103511289025
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['strengthweighted0.3abs', '0.33096198938800925']",0.2142258197362856
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['betweennness centralityweighted0.3abs', '0.3356092081791623']",-0.03410765312749197
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['clusteringweighted0.3abs', '0.36978688332066956']",0.5195051975334506
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['eigenvector centralityweighted0.3abs', '0.34127698468969925']",-0.025012048774402097
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['local efficiencyweighted0.3abs', '0.37038582420298305']",0.6787315801792746
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['global efficiencyweighted0.3abs', '0.00027141903098870657']",0.9566452766558291
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['modularityweighted0.3abs', '0.003334328282724841']",0.1339967568193883
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['participation coefficientweighted0.3abs', '0.003181381551461304']",-0.02882202452913903
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['strengthbinarize0.3abs', '0.32573549286805314']",-0.0011799418676373267
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['betweennness centralitybinarize0.3abs', '0.31515508685748217']",0.00680885114975103
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['clusteringbinarize0.3abs', '0.3700413145144562']",0.23146049974437413
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['eigenvector centralitybinarize0.3abs', '0.33243021288223584']",-0.027385789947216393
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['local efficiencybinarize0.3abs', '0.3676903487702534']",0.22055333410083866
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['global efficiencybinarize0.3abs', '0.00021250483781709573']",-0.3327315812884379
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['modularitybinarize0.3abs', '0.008919574479413384']",0.35174932742501924
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['participation coefficientbinarize0.3abs', '0.0']",2.341335654737292e-05
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['strengthweighted0.1abs', '0.32899066086489637']",0.11108145274611367
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['betweennness centralityweighted0.1abs', '0.2936327078677571']",0.01558912982482094
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['clusteringweighted0.1abs', '0.3020141480683215']",0.3068105199785234
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['eigenvector centralityweighted0.1abs', '0.35649105247581825']",-0.022635899917952302
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['local efficiencyweighted0.1abs', '0.3361079700108116']",0.4243346913533175
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['global efficiencyweighted0.1abs', '2.263848017269865e-06']",0.9513282364477351
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['modularityweighted0.1abs', '0.00013117972772258568']",-0.03160048137066825
"['global efficiencyweighted0.3keep', '9.295783729679208e-05']","['participation coefficientweighted0.1abs', '0.004515930131528956']",-0.03071507700592163
